Cell	Coordinate_1(m)	Coordinate_2(m)	Uave(m/s)	Depth(m)	m-index	Tau(Pa)
Cell_815	-0.843373494	0.64008	0.302334177	0.127814665	0.14285714285714285	0.3370739453157996
Cell_816	-0.843373494	0.57912	0.301661392	0.126054373	0.14285714285714285	0.336896168541351
Cell_817	-0.843373494	0.51816	0.300120315	0.124136049	0.14285714285714285	0.33479097420365583
Cell_818	-0.843373494	0.4572	0.298351026	0.122900137	0.14285714285714285	0.33159589663102107
Cell_819	-0.843373494	0.39624	0.29601328	0.122764277	0.14285714285714285	0.3261749895544181
Cell_820	-0.843373494	0.33528	0.293313763	0.12267353	0.14285714285714285	0.3199203214574263
Cell_821	-0.843373494	0.27432	0.290095127	0.122400115	0.14285714285714285	0.31267611714619103
Cell_822	-0.843373494	0.21336	0.28664855	0.122403914	0.14285714285714285	0.3047884539078489
Cell_823	-0.843373494	0.1524	0.281921976	0.122218321	0.14285714285714285	0.29428966708416315
Cell_824	-0.843373494	0.09144	0.275094907	0.123578036	0.14285714285714285	0.27834350613941966
Cell_825	-0.843373494	0.03048	0.267725335	0.124838643	0.14285714285714285	0.2618680320287599
Cell_826	-0.843373494	-0.03048	0.258640944	0.125501661	0.14285714285714285	0.24290502024958163
Cell_827	-0.843373494	-0.09144	0.247654554	0.126822436	0.14285714285714285	0.22077285699681284
Cell_828	-0.843373494	-0.1524	0.235121419	0.128330172	0.14285714285714285	0.1970137925070681
Cell_829	-0.843373494	-0.21336	0.222901859	0.128431052	0.14285714285714285	0.17591124043896636
Cell_830	-0.843373494	-0.27432	0.209137549	0.127715574	0.14285714285714285	0.15401199766356308
Cell_831	-0.843373494	-0.33528	0.194357155	0.128524338	0.14285714285714285	0.13174706348828719
Cell_832	-0.843373494	-0.39624	0.180335762	0.129420684	0.14285714285714285	0.11248718235708134
Cell_833	-0.843373494	-0.4572	0.167097299	0.128745455	0.14285714285714285	0.09601185566886405
Cell_834	-0.843373494	-0.51816	0.154523251	0.1282985	0.14285714285714285	0.08171051944718218
Cell_835	-0.843373494	-0.57912	0.14293309	0.128731515	0.14285714285714285	0.06949783066635079
Cell_836	-0.843373494	-0.64008	0.132917315	0.130350466	0.14285714285714285	0.059653196930370515
Cell_837	-0.843373494	-0.70104	0.124362886	0.132043992	0.14285714285714285	0.05188340910195445
Cell_838	-0.843373494	-0.762	0.117399625	0.132555985	0.14285714285714285	0.04610118391771646
Cell_839	-0.843373494	-0.82296	0.111343668	0.132614002	0.14285714285714285	0.04141336398133334
Cell_840	-0.843373494	-0.88392	0.106930484	0.132610004	0.14285714285714285	0.03817292170697077
Cell_841	-0.78313253	0.88392	0.305701408	0.127957875	0.14285714285714285	0.3450376929372664
Cell_842	-0.78313253	0.82296	0.309929731	0.127933532	0.14285714285714285	0.35535051869429257
Cell_843	-0.78313253	0.762	0.31167045	0.127953884	0.14285714285714285	0.3596179844557015
Cell_844	-0.78313253	0.70104	0.31238962	0.127923287	0.14285714285714285	0.36142274875783076
Cell_845	-0.78313253	0.64008	0.31258877	0.127090546	0.14285714285714285	0.3631632672528084
Cell_846	-0.78313253	0.57912	0.312105093	0.125080931	0.14285714285714285	0.3632053807514085
Cell_847	-0.78313253	0.51816	0.311150414	0.122700265	0.14285714285714285	0.36295801718224885
Cell_848	-0.78313253	0.4572	0.309642914	0.121579058	0.14285714285714285	0.36021419041071867
Cell_849	-0.78313253	0.39624	0.308056264	0.121377129	0.14285714285714285	0.3564566001998708
Cell_850	-0.78313253	0.33528	0.305483738	0.121323474	0.14285714285714285	0.3501644975355087
Cell_851	-0.78313253	0.27432	0.302211716	0.121305356	0.14285714285714285	0.3422046582623796
Cell_852	-0.78313253	0.21336	0.298554885	0.12163701	0.14285714285714285	0.3331305515416572
Cell_853	-0.78313253	0.1524	0.293934964	0.121852664	0.14285714285714285	0.3220302380681244
Cell_854	-0.78313253	0.09144	0.287515849	0.123154795	0.14285714285714285	0.3061901181462924
Cell_855	-0.78313253	0.03048	0.27951319	0.124485852	0.14285714285714285	0.28733069329575134
Cell_856	-0.78313253	-0.03048	0.269566651	0.125234067	0.14285714285714285	0.26546741614932495
Cell_857	-0.78313253	-0.09144	0.257824323	0.126753387	0.14285714285714285	0.2405476064798051
Cell_858	-0.78313253	-0.1524	0.243595376	0.128012604	0.14285714285714285	0.2125505252170621
Cell_859	-0.78313253	-0.21336	0.228884414	0.128616189	0.14285714285714285	0.18597518250546102
Cell_860	-0.78313253	-0.27432	0.21288593	0.128106144	0.14285714285714285	0.15974663083420515
Cell_861	-0.78313253	-0.33528	0.19559142	0.128780456	0.14285714285714285	0.1334308309077309
Cell_862	-0.78313253	-0.39624	0.178968266	0.129541615	0.14285714285714285	0.11057842783809245
Cell_863	-0.78313253	-0.4572	0.163225048	0.129096051	0.14285714285714285	0.09137090080809893
Cell_864	-0.78313253	-0.51816	0.148565133	0.128667699	0.14285714285714285	0.07526990931606153
Cell_865	-0.78313253	-0.57912	0.135058814	0.129188919	0.14285714285714285	0.06179953458657586
Cell_866	-0.78313253	-0.64008	0.123749841	0.130665835	0.14285714285714285	0.05152108068068598
Cell_867	-0.78313253	-0.70104	0.114193887	0.132239788	0.14285714285714285	0.04361850730958903
Cell_868	-0.78313253	-0.762	0.106554263	0.132677216	0.14285714285714285	0.037897754274782564
Cell_869	-0.78313253	-0.82296	0.100013167	0.132738041	0.14285714285714285	0.03337074442300329
Cell_870	-0.78313253	-0.88392	0.095374363	0.132733329	0.14285714285714285	0.03035197512504365
Cell_871	-0.722891566	0.88392	0.315334539	0.127644556	0.14285714285714285	0.3690009512537402
Cell_872	-0.722891566	0.82296	0.319697214	0.127616373	0.14285714285714285	0.38004245287604693
Cell_873	-0.722891566	0.762	0.321654244	0.127631522	0.14285714285714285	0.38502753848469295
Cell_874	-0.722891566	0.70104	0.322629761	0.127604283	0.14285714285714285	0.387557338302667
Cell_875	-0.722891566	0.64008	0.323562277	0.12660489	0.14285714285714285	0.39089923240648655
Cell_876	-0.722891566	0.57912	0.323525887	0.1238976	0.14285714285714285	0.39339792358931563
Cell_877	-0.722891566	0.51816	0.323000017	0.121434835	0.14285714285714285	0.3944454053820904
Cell_878	-0.722891566	0.4572	0.321791995	0.120196416	0.14285714285714285	0.39252187975129155
Cell_879	-0.722891566	0.39624	0.320461733	0.120457765	0.14285714285714285	0.38937019353258345
Cell_880	-0.722891566	0.33528	0.319083536	0.120156929	0.14285714285714285	0.3855197862540248
Cell_881	-0.722891566	0.27432	0.316179066	0.120278858	0.14285714285714285	0.3779277260086075
Cell_882	-0.722891566	0.21336	0.312681331	0.120980274	0.14285714285714285	0.36837807539719797
Cell_883	-0.722891566	0.1524	0.308174448	0.121424064	0.14285714285714285	0.3567072593744874
Cell_884	-0.722891566	0.09144	0.302106461	0.122837433	0.14285714285714285	0.34064067734017206
Cell_885	-0.722891566	0.03048	0.29430403	0.123985843	0.14285714285714285	0.3211883417834524
Cell_886	-0.722891566	-0.03048	0.283600925	0.124903721	0.14285714285714285	0.2960755507862907
Cell_887	-0.722891566	-0.09144	0.270916334	0.1264975	0.14285714285714285	0.26749080391894337
Cell_888	-0.722891566	-0.1524	0.255485556	0.127497897	0.14285714285714285	0.23580137232756698
Cell_889	-0.722891566	-0.21336	0.237393672	0.128663428	0.14285714285714285	0.2009168005533375
Cell_890	-0.722891566	-0.27432	0.218566112	0.128263536	0.14285714285714285	0.16882056890028344
Cell_891	-0.722891566	-0.33528	0.198311522	0.128629196	0.14285714285714285	0.1374091001240915
Cell_892	-0.722891566	-0.39624	0.17890769	0.128950371	0.14285714285714285	0.11065122758157721
Cell_893	-0.722891566	-0.4572	0.160031732	0.128437052	0.14285714285714285	0.08783272904856486
Cell_894	-0.722891566	-0.51816	0.142739142	0.128427544	0.14285714285714285	0.06935221021033067
Cell_895	-0.722891566	-0.57912	0.126907473	0.129059849	0.14285714285714285	0.054430547564774424
Cell_896	-0.722891566	-0.64008	0.11395234	0.131004334	0.14285714285714285	0.043550052017287455
Cell_897	-0.722891566	-0.70104	0.103498943	0.132351339	0.14285714285714285	0.03577177425620654
Cell_898	-0.722891566	-0.762	0.095006374	0.132799765	0.14285714285714285	0.030114779520129666
Cell_899	-0.722891566	-0.82296	0.087940302	0.132857733	0.14285714285714285	0.02582666537802114
Cell_900	-0.722891566	-0.88392	0.082996432	0.132852358	0.14285714285714285	0.02303811438597284
Cell_901	-0.662650602	0.88392	0.325319085	0.127307875	0.14285714285714285	0.3947892503131408
Cell_902	-0.662650602	0.82296	0.329807956	0.127276149	0.14285714285714285	0.40657991880329347
Cell_903	-0.662650602	0.762	0.331953213	0.127285108	0.14285714285714285	0.41225663244164834
Cell_904	-0.662650602	0.70104	0.333089888	0.127264442	0.14285714285714285	0.4153070250646991
Cell_905	-0.662650602	0.64008	0.33432828	0.126345525	0.14285714285714285	0.4195513711112421
Cell_906	-0.662650602	0.57912	0.335323855	0.123210207	0.14285714285714285	0.42549223187174284
Cell_907	-0.662650602	0.51816	0.335303152	0.120330358	0.14285714285714285	0.4285267388310366
Cell_908	-0.662650602	0.4572	0.334919559	0.119024172	0.14285714285714285	0.4289074900466973
Cell_909	-0.662650602	0.39624	0.333765032	0.119101864	0.14285714285714285	0.4256610588335843
Cell_910	-0.662650602	0.33528	0.333198819	0.119425359	0.14285714285714285	0.423763575120291
Cell_911	-0.662650602	0.27432	0.331606235	0.119403861	0.14285714285714285	0.4194593354960685
Cell_912	-0.662650602	0.21336	0.328838431	0.120120657	0.14285714285714285	0.41124115034673664
Cell_913	-0.662650602	0.1524	0.324909362	0.120753354	0.14285714285714285	0.40014441769084014
Cell_914	-0.662650602	0.09144	0.319653298	0.121986576	0.14285714285714285	0.38521042877822065
Cell_915	-0.662650602	0.03048	0.312577138	0.123061693	0.14285714285714285	0.3662001323912736
Cell_916	-0.662650602	-0.03048	0.301950303	0.123679564	0.14285714285714285	0.3395546533306547
Cell_917	-0.662650602	-0.09144	0.288050657	0.125619248	0.14285714285714285	0.305554717795932
Cell_918	-0.662650602	-0.1524	0.271724872	0.126966337	0.14285714285714285	0.26889311971823066
Cell_919	-0.662650602	-0.21336	0.250272993	0.127372229	0.14285714285714285	0.2254690561778573
Cell_920	-0.662650602	-0.27432	0.226683518	0.12741622	0.14285714285714285	0.1827256222599126
Cell_921	-0.662650602	-0.33528	0.202799364	0.127327554	0.14285714285714285	0.14447421475060696
Cell_922	-0.662650602	-0.39624	0.180148783	0.127196835	0.14285714285714285	0.11272149129024171
Cell_923	-0.662650602	-0.4572	0.158076208	0.126418849	0.14285714285714285	0.08602443069693413
Cell_924	-0.662650602	-0.51816	0.137619122	0.12661567	0.14285714285714285	0.06460566332845692
Cell_925	-0.662650602	-0.57912	0.119063717	0.127773818	0.14285714285714285	0.04797221987680959
Cell_926	-0.662650602	-0.64008	0.103840369	0.130512763	0.14285714285714285	0.03615367156882522
Cell_927	-0.662650602	-0.70104	0.092228495	0.13259829	0.14285714285714285	0.0284001284591966
Cell_928	-0.662650602	-0.762	0.082967658	0.132919475	0.14285714285714285	0.023019221084336513
Cell_929	-0.662650602	-0.82296	0.075348309	0.132970149	0.14285714285714285	0.019052924501597512
Cell_930	-0.662650602	-0.88392	0.070014932	0.132964683	0.14285714285714285	0.016514180717071412
Cell_931	-0.602409639	0.88392	0.335584452	0.126949414	0.14285714285714285	0.4223189784040287
Cell_932	-0.602409639	0.82296	0.340197878	0.126914792	0.14285714285714285	0.43489176771777943
Cell_933	-0.602409639	0.762	0.342503754	0.126918683	0.14285714285714285	0.4412278180097614
Cell_934	-0.602409639	0.70104	0.343831194	0.126881815	0.14285714285714285	0.4449397963313377
Cell_935	-0.602409639	0.64008	0.345091639	0.126040577	0.14285714285714285	0.4493560893363444
Cell_936	-0.602409639	0.57912	0.346641615	0.122828955	0.14285714285714285	0.4572909554956319
Cell_937	-0.602409639	0.51816	0.347626832	0.1195663	0.14285714285714285	0.46388752516356163
Cell_938	-0.602409639	0.4572	0.348246658	0.118158403	0.14285714285714285	0.46735413089775724
Cell_939	-0.602409639	0.39624	0.34845946	0.118132125	0.14285714285714285	0.467997974062769
Cell_940	-0.602409639	0.33528	0.348609306	0.118448726	0.14285714285714285	0.46804591821892355
Cell_941	-0.602409639	0.27432	0.348649379	0.118543354	0.14285714285714285	0.4680467821556694
Cell_942	-0.602409639	0.21336	0.347127248	0.119220803	0.14285714285714285	0.4628699541502059
Cell_943	-0.602409639	0.1524	0.344742295	0.119510923	0.14285714285714285	0.4557434455250935
Cell_944	-0.602409639	0.09144	0.341354783	0.120512281	0.14285714285714285	0.44506314020504195
Cell_945	-0.602409639	0.03048	0.335855666	0.121059048	0.14285714285714285	0.42924708949437207
Cell_946	-0.602409639	-0.03048	0.326983476	0.1214943	0.14285714285714285	0.4048769527440993
Cell_947	-0.602409639	-0.09144	0.312601187	0.123414044	0.14285714285714285	0.36594025386673745
Cell_948	-0.602409639	-0.1524	0.293692755	0.125364266	0.14285714285714285	0.31868598206115006
Cell_949	-0.602409639	-0.21336	0.268818397	0.125441257	0.14285714285714285	0.2637656798428586
Cell_950	-0.602409639	-0.27432	0.239256858	0.125073187	0.14285714285714285	0.20603870980787187
Cell_951	-0.602409639	-0.33528	0.209831813	0.125001673	0.14285714285714285	0.15609929965074198
Cell_952	-0.602409639	-0.39624	0.183337332	0.124506019	0.14285714285714285	0.117685212288543
Cell_953	-0.602409639	-0.4572	0.157546	0.123301007	0.14285714285714285	0.086061471869203
Cell_954	-0.602409639	-0.51816	0.133781074	0.123688094	0.14285714285714285	0.061384402071879014
Cell_955	-0.602409639	-0.57912	0.111842736	0.125593773	0.14285714285714285	0.0424496881375353
Cell_956	-0.602409639	-0.64008	0.094020107	0.12968124	0.14285714285714285	0.02969542440215644
Cell_957	-0.602409639	-0.70104	0.080886714	0.13237429	0.14285714285714285	0.021922030248334844
Cell_958	-0.602409639	-0.762	0.070650776	0.133000984	0.14285714285714285	0.01680537631876549
Cell_959	-0.602409639	-0.82296	0.062329	0.133067416	0.14285714285714285	0.013187701235478808
Cell_960	-0.602409639	-0.88392	0.056425418	0.133061424	0.14285714285714285	0.010899989475500001
Cell_961	-0.542168675	0.88392	0.346069371	0.126569981	0.14285714285714285	0.45150889506291586
Cell_962	-0.542168675	0.82296	0.350812946	0.126532371	0.14285714285714285	0.464917022078581
Cell_963	-0.542168675	0.762	0.3532671	0.126531498	0.14285714285714285	0.47191573849252055
Cell_964	-0.542168675	0.70104	0.354810434	0.126495438	0.14285714285714285	0.4763862962159055
Cell_965	-0.542168675	0.64008	0.3560541	0.125732657	0.14285714285714285	0.48086161522613063
Cell_966	-0.542168675	0.57912	0.358000279	0.122436759	0.14285714285714285	0.4904844177478813
Cell_967	-0.542168675	0.51816	0.359853557	0.118990486	0.14285714285714285	0.5002958285267073
Cell_968	-0.542168675	0.4572	0.361575498	0.117427601	0.14285714285714285	0.5074901592702159
Cell_969	-0.542168675	0.39624	0.36312029	0.117412828	0.14285714285714285	0.5121673119278326
Cell_970	-0.542168675	0.33528	0.364976395	0.117823682	0.14285714285714285	0.5172407600639922
Cell_971	-0.542168675	0.27432	0.366963117	0.117973687	0.14285714285714285	0.5230889450458496
Cell_972	-0.542168675	0.21336	0.367507427	0.117894848	0.14285714285714285	0.5248597580072124
Cell_973	-0.542168675	0.1524	0.367143854	0.118106418	0.14285714285714285	0.5234612715109486
Cell_974	-0.542168675	0.09144	0.366731058	0.11879678	0.14285714285714285	0.5212699937120678
Cell_975	-0.542168675	0.03048	0.364802066	0.11865419	0.14285714285714285	0.5156015805085284
Cell_976	-0.542168675	-0.03048	0.358881226	0.118980617	0.14285714285714285	0.49741599417983706
Cell_977	-0.542168675	-0.09144	0.346888202	0.11989781	0.14285714285714285	0.46138714802416986
Cell_978	-0.542168675	-0.1524	0.325382433	0.120447146	0.14285714285714285	0.4017052599702148
Cell_979	-0.542168675	-0.21336	0.293524604	0.11978199	0.14285714285714285	0.3227549450178108
Cell_980	-0.542168675	-0.27432	0.25508583	0.119407668	0.14285714285714285	0.23944914404327527
Cell_981	-0.542168675	-0.33528	0.217953798	0.119343142	0.14285714285714285	0.17151574083175225
Cell_982	-0.542168675	-0.39624	0.18611318	0.119293124	0.14285714285714285	0.12301284477987472
Cell_983	-0.542168675	-0.4572	0.156566952	0.117909749	0.14285714285714285	0.08608878693837217
Cell_984	-0.542168675	-0.51816	0.129688628	0.119256877	0.14285714285714285	0.058220508965566534
Cell_985	-0.542168675	-0.57912	0.105408645	0.121320185	0.14285714285714285	0.03804839718043363
Cell_986	-0.542168675	-0.64008	0.084410907	0.127137629	0.14285714285714285	0.02411573806156041
Cell_987	-0.542168675	-0.70104	0.069989688	0.131178527	0.14285714285714285	0.016564657086962975
Cell_988	-0.542168675	-0.762	0.058539274	0.132574821	0.14285714285714285	0.011704853737351991
Cell_989	-0.542168675	-0.82296	0.049669107	0.13272357	0.14285714285714285	0.008565078879849697
Cell_990	-0.542168675	-0.88392	0.042991017	0.132565268	0.14285714285714285	0.006535510834073217
Cell_991	-0.481927711	0.88392	0.35671189	0.126171046	0.14285714285714285	0.48225253314176
Cell_992	-0.481927711	0.82296	0.361599671	0.126130528	0.14285714285714285	0.49657404822908385
Cell_993	-0.481927711	0.762	0.364236133	0.126125451	0.14285714285714285	0.5043715128985551
Cell_994	-0.481927711	0.70104	0.366070771	0.126055106	0.14285714285714285	0.5099185072864613
Cell_995	-0.481927711	0.64008	0.367613947	0.125048167	0.14285714285714285	0.5158009274074791
Cell_996	-0.481927711	0.57912	0.369534278	0.122034828	0.14285714285714285	0.5255013304258381
Cell_997	-0.481927711	0.51816	0.372190491	0.118466406	0.14285714285714285	0.5384985498743254
Cell_998	-0.481927711	0.4572	0.37506351	0.116864432	0.14285714285714285	0.5506255885171447
Cell_999	-0.481927711	0.39624	0.377856896	0.116800015	0.14285714285714285	0.5586350095967247
Cell_1000	-0.481927711	0.33528	0.381226619	0.117437273	0.14285714285714285	0.5684153961079076
Cell_1001	-0.481927711	0.27432	0.385289991	0.117496243	0.14285714285714285	0.5813840589630012
Cell_1002	-0.481927711	0.21336	0.389018357	0.116920879	0.14285714285714285	0.5943924242423214
Cell_1003	-0.481927711	0.1524	0.391079326	0.116700989	0.14285714285714285	0.601504645505726
Cell_1004	-0.481927711	0.09144	0.393685742	0.117354048	0.14285714285714285	0.6101000814665074
Cell_1005	-0.481927711	0.03048	0.395939957	0.117210815	0.14285714285714285	0.6168059058192511
Cell_1006	-0.481927711	-0.03048	0.395384354	0.116019682	0.14285714285714285	0.6168781267620489
Cell_1007	-0.481927711	-0.09144	0.389258594	0.114076824	0.14285714285714285	0.5996816972430768
